Scenario - Own_name
Logfile written - 10/25/2021 11:44:11

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
3	172	Sound	0	1889166	12000	3			12000		other	0
3	173	Sound	std	1895116	0	3			0		other	0
3	174	Sound	std	1901896	0	3			0		other	0
3	175	Sound	std	1908635	0	3			0		other	0
3	176	Sound	deviant_smile	1915445	0	3			0		other	0
3	176	Sound	0	1927445	12000	2			12000		other	0
3	177	Sound	std	1933345	0	3			0		other	0
3	178	Sound	deviant_rough	1941036	0	3			0		other	0
3	178	Sound	0	1953036	12000	3			12000		other	0
3	179	Sound	std	1960455	0	3			0		other	0
3	180	Sound	std	1967316	0	3			0		other	0
3	181	Sound	std	1974896	0	3			0		other	0
3	182	Sound	deviant_rough	1982547	0	3			0		other	0
3	182	Sound	0	1994547	12000	3			12000		other	0
3	183	Sound	std	2001406	0	3			0		other	0
3	184	Sound	deviant_smile	2009036	0	3			0		other	0
3	184	Sound	0	2021036	12000	3			12000		other	0
3	185	Sound	std	2027735	0	2			0		other	0
3	186	Sound	std	2033906	0	3			0		other	0
3	187	Sound	std	2041585	0	3			0		other	0
3	188	Sound	std	2047785	0	3			0		other	0
3	189	Sound	std	2053735	0	3			0		other	0
3	190	Sound	std	2061465	0	3			0		other	0
3	191	Sound	std	2067705	0	3			0		other	0
3	192	Sound	std	2074505	0	2			0		other	0
3	193	Sound	std	2080535	0	3			0		other	0
3	194	Sound	std	2086406	0	3			0		other	0
3	195	Sound	deviant_smile	2093295	0	3			0		other	0
3	195	Sound	0	2105295	12000	3			12000		other	0
3	196	Sound	std	2111126	0	2			0		other	0
3	197	Sound	deviant_rough	2117766	0	3			0		other	0
3	197	Sound	0	2129766	12000	4			12000		other	0
3	198	Sound	std	2136155	0	3			0		other	0
3	199	Sound	std	2142765	0	3			0		other	0
3	200	Sound	std	2150015	0	3			0		other	0
3	201	Sound	std	2155926	0	2			0		other	0
3	202	Sound	std	2161805	0	2			0		other	0
3	203	Sound	std	2167665	0	3			0		other	0
3	204	Sound	deviant_rough	2173946	0	3			0		other	0
3	204	Sound	0	2185946	12000	3			12000		other	0
3	205	Sound	std	2191894	0	3			0		other	0
3	206	Sound	std	2197745	0	3			0		other	0
3	207	Sound	deviant_rough	2204235	0	3			0		other	0
3	207	Sound	0	2216235	12000	3			12000		other	0
3	208	Sound	std	2222555	0	3			0		other	0
3	209	Sound	std	2229695	0	3			0		other	0
3	210	Sound	deviant_rough	2235664	0	3			0		other	0
3	210	Sound	0	2247664	12000	3			12000		other	0
3	211	Sound	deviant_flat	2255175	0	3			0		other	0
3	211	Sound	0	2267175	12000	3			12000		other	0
3	212	Sound	std	2274185	0	3			0		other	0
3	213	Sound	deviant_smile	2280885	0	3			0		other	0
3	213	Sound	0	2292885	12000	3			12000		other	0
3	214	Sound	std	2300315	0	2			0		other	0
3	215	Sound	deviant_flat	2307145	0	3			0		other	0
3	215	Sound	0	2319145	12000	3			12000		other	0
3	216	Sound	std	2325655	0	3			0		other	0
3	217	Sound	std	2332875	0	3			0		other	0
3	218	Sound	std	2339364	0	3			0		other	0
3	219	Sound	deviant_rough	2345884	0	2			0		other	0
3	219	Sound	0	2357884	12000	2			12000		other	0
3	220	Sound	std	2364616	0	2			0		other	0
3	221	Sound	deviant_flat	2371124	0	3			0		other	0
3	221	Sound	0	2383124	12000	3			12000		other	0
3	222	Sound	deviant_rough	2390834	0	2			0		other	0
3	222	Sound	0	2402834	12000	3			12000		other	0
3	223	Sound	std	2408894	0	3			0		other	0
3	224	Sound	std	2416065	0	31			0		other	0
3	225	Sound	std	2421964	0	3			0		other	0
3	226	Sound	std	2428895	0	3			0		other	0
3	227	Sound	std	2435764	0	3			0		other	0
3	228	Sound	std	2441950	0	2			0		other	0
3	229	Sound	std	2448954	0	3			0		other	0
3	230	Sound	std	2454874	0	3			0		other	0
3	231	Sound	deviant_smile	2462344	0	3			0		other	0
3	231	Sound	0	2474344	12000	2			12000		other	0
3	232	Sound	deviant_flat	2480844	0	3			0		other	0
3	232	Sound	0	2492844	12000	2			12000		other	0
3	233	Sound	std	2499284	0	3			0		other	0
3	234	Sound	std	2505354	0	3			0		other	0
3	235	Sound	std	2511684	0	3			0		other	0
3	236	Sound	std	2518374	0	2			0		other	0
3	237	Sound	deviant_smile	2524564	0	2			0		other	0
3	237	Sound	0	2536564	12000	5			12000		other	0
3	238	Sound	std	2543974	0	3			0		other	0
3	239	Sound	std	2551495	0	3			0		other	0
3	240	Sound	std	2557304	0	2			0		other	0
3	241	Sound	std	2563344	0	3			0		other	0
3	242	Sound	std	2571094	0	3			0		other	0
3	243	Sound	std	2577674	0	3			0		other	0
3	244	Sound	std	2585134	0	3			0		other	0
